Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712155509015037589,200,24019027595,64,901,,1712155527964944000 ,1712155527992337000 ,1712155527992601000 ,1712155527995319000 ,1712155527995418000 ,1712155529125005000 ,1712155532157755000 ,1712155532161179000 ,,856
1712155508674952438,200,24362231344,64,901,,1712155527565768000 ,1712155527585710000 ,1712155527657959000 ,1712155528494566000 ,1712155528508292000 ,1712155529251872000 ,1712155532112616000 ,1712155532119201000 ,,822
1712155509204590629,200,23859298844,64,901,,1712155528430167000 ,1712155528443555000 ,1712155528532014000 ,1712155529223353000 ,1712155529227033000 ,1712155529235206000 ,1712155532160131000 ,1712155532165477000 ,,875
1712155508814851111,200,24249392713,64,901,,1712155527965636000 ,1712155527989133000 ,1712155528073285000 ,1712155528584942000 ,1712155528593823000 ,1712155529272898000 ,1712155532188957000 ,1712155532194147000 ,,836
1712155508794196198,200,24299229471,64,901,,1712155528717735000 ,1712155528726867000 ,1712155528756197000 ,1712155529274262000 ,1712155529291101000 ,1712155529509317000 ,1712155532275540000 ,1712155532276158000 ,,834
1712155509084805002,200,24013146132,64,901,,1712155527965047000 ,1712155527992201000 ,1712155528078974000 ,1712155528963861000 ,1712155528974952000 ,1712155529161256000 ,1712155532275834000 ,1712155532276429000 ,,863
1712155508894417874,200,24211830085,64,901,,1712155527964910000 ,1712155527992010000 ,1712155528067759000 ,1712155529163636000 ,1712155529175390000 ,1712155529247090000 ,1712155532223397000 ,1712155532230173000 ,,844
1712155509054849624,200,24051430346,64,901,,1712155527965525000 ,1712155527997252000 ,1712155528069351000 ,1712155528657178000 ,1712155528663919000 ,1712155529108246000 ,1712155532244499000 ,1712155532250111000 ,,860
1712155509184650445,200,23932861038,64,901,,1712155528132184000 ,1712155528133269000 ,1712155528161889000 ,1712155529064641000 ,1712155529083118000 ,1712155529508266000 ,1712155532285781000 ,1712155532288226000 ,,873
1712155508904286982,200,24213289670,64,901,,1712155527964915000 ,1712155527991995000 ,1712155528005323000 ,1712155528993243000 ,1712155529001805000 ,1712155529458017000 ,1712155532308830000 ,1712155532311464000 ,,845
1712155509404510178,200,23713073440,64,901,,1712155529429720000 ,1712155529453972000 ,1712155529643425000 ,1712155530072969000 ,1712155530097081000 ,1712155530100753000 ,1712155532355414000 ,1712155532359156000 ,,895
1712155509266348642,200,23851269659,64,901,,1712155528432430000 ,1712155528446630000 ,1712155528447108000 ,1712155528979221000 ,1712155528985998000 ,1712155529127933000 ,1712155532309558000 ,1712155532312394000 ,,881
1712155508834523874,200,24283107747,64,901,,1712155527965269000 ,1712155527988761000 ,1712155528034173000 ,1712155528933502000 ,1712155528947006000 ,1712155529500478000 ,1712155532319595000 ,1712155532322807000 ,,838
1712155508974489287,200,24240755018,64,901,,1712155527964920000 ,1712155527989301000 ,1712155528069276000 ,1712155528838513000 ,1712155528852941000 ,1712155530081485000 ,1712155532406778000 ,1712155532408016000 ,,852
1712155509435079111,200,23780257313,64,901,,1712155529429941000 ,1712155529453785000 ,1712155529551938000 ,1712155529893652000 ,1712155529924113000 ,1712155529943323000 ,1712155532555353000 ,1712155532557121000 ,,898
1712155509634254798,200,23843480229,64,901,,1712155531257246000 ,1712155531291124000 ,1712155531351458000 ,1712155531376639000 ,1712155531392194000 ,1712155531682514000 ,1712155532732630000 ,1712155532734800000 ,,918
1712155509474829314,200,24002906052,64,901,,1712155529429893000 ,1712155529448178000 ,1712155529449275000 ,1712155529452801000 ,1712155529457621000 ,1712155529826639000 ,1712155532725688000 ,1712155532727469000 ,,902
1712155509544594092,200,23933140929,64,901,,1712155530006939000 ,1712155530039619000 ,1712155530168422000 ,1712155531573833000 ,1712155531574045000 ,1712155531577682000 ,1712155532734394000 ,1712155532736239000 ,,909
